"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
,,,,,,,,,,,
,,,,,,,,,,,
45873,433,"Q.44.3.1","Clay mould for cartouche","TA.OC.23-24.0304","23/304","None given","None given","19.11.23; Scale 1/1; Size 2 x 3 cm; illegible","","https://www.flickr.com/photos/25459876@N04/18701362089","Joellen mcGann; Denis Antoine"
45873,580,"Q.44.3.1.","Clay mould for cartouche. illegible.","TA.OC.23-24.0304","23/304","","","19. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18701362089","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45874,433,"Q.44.3","Clay mould for finger ring with bezel","TA.OC.23-24.0305","23/305","None given","None given","19.11.23; Scale 1/1; Size 5 1/2 cm diameter","","https://www.flickr.com/photos/25459876@N04/18861273756","Joellen mcGann; Denis Antoine"
45874,580,"Q.44.3.","Clay mould for finger ring with bezel.","TA.OC.23-24.0305","23/305","","","19. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18861273756","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45875,433,"Q.44.3.3","Two blue faience finger rings. Uatchet design.","TA.OC.23-24.0306","23/306","None given","None given","20.11.23; Scale 1/1; Size 2 cm diameter","","https://www.flickr.com/photos/25459876@N04/18266888563","Joellen mcGann; Denis Antoine"
45875,580,"Q.44.3.3.","Two blue faïence finger rings. Uatchet design.","TA.OC.23-24.0306","23/306","","","20. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18266888563","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45876,433,"Q.44.4","Fragment of glazed tile, green on white","TA.OC.23-24.0307","23/307","None given","Philadelphia","20.11.23; Scale 1/1","","https://www.flickr.com/photos/25459876@N04/18699831780","Joellen mcGann; Denis Antoine"
45876,580,"Q.44.4.","Fragment of glazed tile, green on white.","TA.OC.23-24.0307","23/307","","Philadelphia","20. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18699831780","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45877,433,"Q.44.4","Clay mould for necklace pendant. Grapes design","TA.OC.23-24.0308","23/308","None given","None given","20.11.23; Scale 1/1; Size 2 3/4 cm diameter","","https://www.flickr.com/photos/25459876@N04/18861271806","Joellen mcGann; Denis Antoine"
45877,580,"Q.44.4.","Clay mould for necklace pendant. Grapes design.","TA.OC.23-24.0308","23/308","","","20. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18861271806","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45878,433,"Q.44.4.4","Clay mould for necklace pendant. Leaf design.","TA.OC.23-24.0309","23/309","None given","None given","22.11.23; Scale 1/1; Size 3 3/4 x 2 3/4 cm","","https://www.flickr.com/photos/25459876@N04/18264988504","Joellen mcGann; Denis Antoine"
45878,580,"Q.44.4.4.","Clay mould for necklace pendant. Leaf design.","TA.OC.23-24.0309","23/309","","","22. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18264988504","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45879,433,"Q.44.4.4","Small bronze chisel","TA.OC.23-24.0310","23/310","None given","Horniman Museum","22.11.23; Scale 1/1; Size 4 1/2 cm long","","https://www.flickr.com/photos/25459876@N04/18699811808","Joellen mcGann; Denis Antoine"
45879,580,"Q.44.4.4.","Small bronze chisel.","TA.OC.23-24.0310","23/310","","Horniman Museum","22. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18699811808","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45880,433,"Q.44.4","Blue faience necklace pendant, Grapes design.","TA.OC.23-24.0311","23/311","None given","Australia","22.11.23; Scale 1/1; Size 1 1/2 cm long","","https://www.flickr.com/photos/25459876@N04/18699828990","Joellen mcGann; Denis Antoine"
45880,580,"Q.44.4.","Blue faïence necklace pendant. Grapes design.","TA.OC.23-24.0311","23/311","","Australia","22. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18699828990","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45881,433,"Q.44.4","Glazed necklace pendant. Bud design. Red and blue.","TA.OC.23-24.0312","23/312","None given","Bristol","22.11.23; Scale 1/1; Size 1 1/2 cm long","","https://www.flickr.com/photos/25459876@N04/18701356329","Joellen mcGann; Denis Antoine"
45881,580,"Q.44.4.","Glazed necklace pendant. Bud design. Red and blue.","TA.OC.23-24.0312","23/312","","Bristol","22. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18701356329","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45882,433,"Q.44.3.5","Plaster jar sealing, with impression of cloth on back. Text on front. Nefertiti","TA.OC.23-24.0313","23/313","None given","Bolton","22.11.23; Size 17 cm diameter","","https://www.flickr.com/photos/25459876@N04/18887511635","Joellen mcGann; Denis Antoine"
45882,580,"Q.44.3.5.","Plaster jar sealing, with impression of cloth on back. Text on front. Nefertiti.","TA.OC.23-24.0313","23/313","","Bolton","22. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18887511635","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45883,433,"Q.44.5.5","Plaster jar sealing with impression of cloth on back. Text on front","TA.OC.23-24.0314","23/314","None given","Bolton","22.11.23; Size 17 cm diameter","","https://www.flickr.com/photos/25459876@N04/18264570674","Joellen mcGann; Denis Antoine"
45883,580,"Q.44.5.5.","Plaster jar sealing with impression of cloth on back. Text on front.","TA.OC.23-24.0314","23/314","","Bolton","22. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18264570674","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45884,433,"Q.44.3.4","Clay mould for button. Conventional flower design.","TA.OC.23-24.0315","23/315","None given","New Zealand","22.11.23; Scale 1/1; Size 3 1/4 cm diameter","","https://www.flickr.com/photos/25459876@N04/18882308562","Joellen mcGann; Denis Antoine"
45884,580,"Q.44.3.4.","Clay mould for button. Conventional flower design.","TA.OC.23-24.0315","23/315","","New Zealand","22. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18882308562","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45885,433,"Q.44.3.2","Clay mould for pendant (?)","TA.OC.23-24.0316","23/316","None given","Ashmolean","22.11.23; Scale 1/1; Size 5 cm long","","https://www.flickr.com/photos/25459876@N04/18266883333","Joellen mcGann; Denis Antoine"
45885,580,"Q.44.3.2.","Clay mould for pendant. (?).","TA.OC.23-24.0316","23/316","","Ashmolean","22. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18266883333","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45886,433,"Q.44.3.7","Two clay moulds for disk beads.","TA.OC.23-24.0317","23/317","None given","Dunedin, NZ","22.11.23; Scale 1/1; Size 2 cm long","","https://www.flickr.com/photos/25459876@N04/18699826220","Joellen mcGann; Denis Antoine"
45886,580,"Q.44.3.7.","Two clay moulds for disk beads.","TA.OC.23-24.0317","23/317","","Dunedin, N.Z.","22. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18699826220","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45887,433,"Q.44.3","Blue faience necklace pendant. Bes holding cymbols","TA.OC.23-24.0318","23/318","None given","San Diego","22.11.23; Scale 1/1; Size 1 1/2 high","","https://www.flickr.com/photos/25459876@N04/18699807998","Joellen mcGann; Denis Antoine"
45887,580,"Q.44.3.","Blue faïence necklace pendant. Bes holding cymbals.","TA.OC.23-24.0318","23/318","","San Diego","22. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18699807998","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45888,433,"Q.44.3","Blue faience necklace pendant. Bud design.","TA.OC.23-24.0319","23/319","None given","None given","22.11.23; Scale 1/1; Size 1 1/2 x 1 1/2 cm","","https://www.flickr.com/photos/25459876@N04/18890339641","Joellen mcGann; Denis Antoine"
45888,580,"Q.44.3.","Blue faïence necklace pendant. Bud design.","TA.OC.23-24.0319","23/319","","","22. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18890339641","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45889,433,"Q.44.2.2","Blue faience ring bezel. Tutankhamen.","TA.OC.23-24.0320","23/320","None given","None given","22.11.23; Scale 1/1; Size 2 1/4 cm long","","https://www.flickr.com/photos/25459876@N04/18699824650","Joellen mcGann; Denis Antoine"
45889,580,"Q.44.2.2.","Blue faïence ring bezel. Tukankhamen.","TA.OC.23-24.0320","23/320","","","22. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18699824650","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45890,433,"Q.44.4.6","Three fragments of Aegean pottery","TA.OC.23-24.0321","23/321","None given","British Museum","23.11.23","No drawing","https://www.flickr.com/photos/25459876@N04/18882305842","Joellen mcGann; Denis Antoine"
45890,580,"Q.44.4.6.","Three fragments of Aegean pottery.","TA.OC.23-24.0321","23/321","","B.M.","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18882305842","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45891,433,"Q.44.4","Terra-cotta knob","TA.OC.23-24.0322","23/322","None given","Paisley","23.11.23; Scale 1/1; Size 5 1/2 cm diameter","","https://www.flickr.com/photos/25459876@N04/18264981314","Joellen mcGann; Denis Antoine"
45891,580,"Q.44.4.","Terra-cotta knob.","TA.OC.23-24.0322","23/322","","Paisley","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18264981314","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45892,433,"Q.44.4.4","Bone","TA.OC.23-24.0323","23/323","None given","New Zealand","23.11.23; Scale 1/1; Size 12 1/2 cm long","","https://www.flickr.com/photos/25459876@N04/18882304422","Joellen mcGann; Denis Antoine"
45892,580,"Q.44.4.4.","Bone.","TA.OC.23-24.0323","23/323","","New Zealand","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18882304422","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45893,433,"Q.44.4.3","Fragment of inscribed limestone. Figure of Akhenaten, advising the Aten. Traces of red paint.","TA.OC.23-24.0324","23/324","None given","Toledo","23.11.23; Size 12 x 14 cm","","https://www.flickr.com/photos/25459876@N04/18701350399","Joellen mcGann; Denis Antoine"
45893,580,"Q.44.4.3.","Fragment of inscribed limestone. Figue of Akhenaten, adoring the Aten. Traces of red & blue paint.","TA.OC.23-24.0324","23/324","","Toledo","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18701350399","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45894,433,"Q.44.4.3","Fragment of miscasted limestone. [Celair] Traces of red paint","TA.OC.23-24.0325","23/325","None given","East Anglia","23.11.23; Size 10 x 6 cms","","https://www.flickr.com/photos/25459876@N04/18701349629","Joellen mcGann; Denis Antoine"
45894,580,"Q.44.4.3.","Fragment of inscribed limestone. [...]Traces of red paint.","TA.OC.23-24.0325","23/325","","East Anglia","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18701349629","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45895,433,"Q.44.4.9","Bronze Needle","TA.OC.23-24.0326","23/326","None given","None given","23.11.23; Size 8 cm long","No drawing","https://www.flickr.com/photos/25459876@N04/18890335561","Joellen mcGann; Denis Antoine"
45895,580,"Q.44.4.9.","Bronze needle.","TA.OC.23-24.0326","23/326","","","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18890335561","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45896,433,"Q.44.4.11","Clay cylinder bead","TA.OC.23-24.0327","23/327","None given","Glasgow","23.11.23; Scale 1/1; Size 3 cm long","","https://www.flickr.com/photos/25459876@N04/18882302152","Joellen mcGann; Denis Antoine"
45896,580,"Q.44.4.11.","Clay cylinder bead.","TA.OC.23-24.0327","23/327","","Glasgow","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18882302152","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45897,433,"Q.44.4","Mud cone","TA.OC.23-24.0328","23/328","None given","None given","23.11.23; Scale 1/1; Size 2 cm high","","https://www.flickr.com/photos/25459876@N04/18266876683","Joellen mcGann; Denis Antoine"
45897,580,"Q.44.4.","Mud cone.","TA.OC.23-24.0328","23/328","","","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18266876683","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45898,433,"Q.44.4","Fragment of blue glazed plaster. Moulded","TA.OC.23-24.0329","23/329","None given","None given","23.11.23; Scale 1/1","","https://www.flickr.com/photos/25459876@N04/18882301332","Joellen mcGann; Denis Antoine"
45898,580,"Q.44.4.","Fragment of blue glazed plaster. Moulded.","TA.OC.23-24.0329","23/329","","","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18882301332","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45899,433,"Q.44.4.7","White glass ear ring","TA.OC.23-24.0330","23/330","None given","Glasgow","23.11.23; Scale 1/1; Size 2 cm dia.","","https://www.flickr.com/photos/25459876@N04/18889928151","Joellen mcGann; Denis Antoine"
45899,580,"Q.44.4.7.","White glass ear ring.","TA.OC.23-24.0330","23/330","","Glasgow","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18889928151","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45900,433,"Q.44.4","Green faience necklace pendant. Leaf design.","TA.OC.23-24.0331","23/331","None given","None given","23.11.23; Scale 1/1; Size 2 cm long","","https://www.flickr.com/photos/25459876@N04/18701347249","Joellen mcGann; Denis Antoine"
45900,580,"Q.44.4.","Green faïence necklace pendant. Leaf design.","TA.OC.23-24.0331","23/331","","","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18701347249","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45901,433,"Q.44.4","Blue faience necklace pendant. Figure of Bes","TA.OC.23-24.0332","23/332","None given","Miss Prinstead","23.11.23; Scale 1/1; Size 1 1/2 cm long","","https://www.flickr.com/photos/25459876@N04/18264976594","Joellen mcGann; Denis Antoine"
45901,580,"Q.44.4.","Blue faïence necklace pendant. Figure of Bes.","TA.OC.23-24.0332","23/332","","[...]","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18264976594","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45902,433,"Q.44.4","Blue faience scaraboid","TA.OC.23-24.0333","23/333","None given","None given","23.11.23; Size 1 cm long","No drawing","https://www.flickr.com/photos/25459876@N04/18882300252","Joellen mcGann; Denis Antoine"
45902,580,"Q.44.4.","Blue faïence scaraboid.","TA.OC.23-24.0333","23/333","","","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18882300252","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45903,433,"Q.44.4","Green glazed scarab","TA.OC.23-24.0334","23/334","None given","None given","23.11.23; Scale 1/1; Size 1 1/2 cm long","","https://www.flickr.com/photos/25459876@N04/18699800968","Joellen mcGann; Denis Antoine"
45903,580,"Q.44.4.","Green glazed scarab.","TA.OC.23-24.0334","23/334","","","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18699800968","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45904,433,"Q.44.4.5","Blue faience necklace pendant. Conventional design","TA.OC.23-24.0335","23/335","None given","Australia? Glasgow?","23.11.23; Scale 1/1; Size 2 cm long","","https://www.flickr.com/photos/25459876@N04/18264975564","Joellen mcGann; Denis Antoine"
45904,580,"Q.44.4.5.","Blue faïence necklace pendant. Conventional design.","TA.OC.23-24.0335","23/335","","Australia? Glasgow?","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18264975564","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45905,433,"Q.44.4.7","Bronze Needle","TA.OC.23-24.0336","23/336","None given","None given","23.11.23; Size 11 cm long","No drawing","https://www.flickr.com/photos/25459876@N04/18861258386","Joellen mcGann; Denis Antoine"
45905,580,"Q.44.4.7.","Bronze needle.","TA.OC.23-24.0336","23/336","","","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18861258386","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45906,433,"Q.44.4.C","Blue faience ""button"". Conventional flower. Light blue petals, dark blue centre.","TA.OC.23-24.0337","23/337","None given","New Zealand","23.11.23; Scale 1/1; Size 1 1/2 cm diameter","","https://www.flickr.com/photos/25459876@N04/18887500805","Joellen mcGann; Denis Antoine"
45906,580,"Q.44.11.23.","Blue faïence ""button"". Conventional flower. Light blue petals, dark blue centre.","TA.OC.23-24.0337","23/337","","New Zealand","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18887500805","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45907,433,"Q.44.4.5","Blue faience pendant. Cow head design","TA.OC.23-24.0338","23/338","None given","Ashmolean","23.11.23; Scale 1/1; Size 2 cm long","","https://www.flickr.com/photos/25459876@N04/18264974244","Joellen mcGann; Denis Antoine"
45907,580,"Q.44.4.5.","Blue faïence pendant. Cow head design.","TA.OC.23-24.0338","23/338","","Ashmolean","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18264974244","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45908,433,"Q.44.4","Fragment of beaten bronze. Conventional flower design","TA.OC.23-24.0339","23/339","None given","Bolton","23.11.23; Size 3 cm","No drawing","https://www.flickr.com/photos/25459876@N04/18701343709","Joellen mcGann; Denis Antoine"
45908,580,"Q.44.4.","Fragment of beaten bronze. Conventional design.","TA.OC.23-24.0339","23/339","","Bolton","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18701343709","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45909,433,"Q.44.4","Blue faience necklace pendant ""Nefer"" design","TA.OC.23-24.0340","23/340","None given","None given","23.11.23; Scale 1/1; Size 1 1/4 cm long","","https://www.flickr.com/photos/25459876@N04/18890329941","Joellen mcGann; Denis Antoine"
45909,580,"Q.44.4.","Blue faïence necklace pendant. ""Nefer"" design.","TA.OC.23-24.0340","23/340","","","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18890329941","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45910,433,"Q.44.2.5","Clay mould for necklace pendant. Leaf design.","TA.OC.23-24.0341","23/341","None given","None given","23.11.23; Scale 1/1; Size 6 cm long","","https://www.flickr.com/photos/25459876@N04/18882296702","Joellen mcGann; Denis Antoine"
45910,580,"Q.44.2.5.","Clay mould for necklace pendant. Leaf design.","TA.OC.23-24.0341","23/341","","","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18882296702","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45911,433,"Q.44.4.2","Blue faience finger ring. Cartouche of Smen-ka-re","TA.OC.23-24.0342","23/342","None given","None given","23.11.23; Scale 1/1; Size 2 cm diameter","","https://www.flickr.com/photos/25459876@N04/18701342549","Joellen mcGann; Denis Antoine"
45911,580,"Q.44.4.2.","Blue faïence finger ring. Cartouche of Smen-ka-ré.","TA.OC.23-24.0342","23/342","","","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18701342549","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45912,433,"Q.44.2","Blue faience necklace pendant. Bud design.","TA.OC.23-24.0343","23/343","None given","None given","23.11.23; Scale 1/1; Size 2 cm long","","https://www.flickr.com/photos/25459876@N04/18861255676","Joellen mcGann; Denis Antoine"
45912,580,"Q.44.2.","Blue faïence necklace pendant. Bud design.","TA.OC.23-24.0343","23/343","","","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18861255676","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45913,433,"Q.44.4.5","Blue faience scarab. Hawk-headed lion","TA.OC.23-24.0344","23/344","None given","None given","23.11.23; Scale 1/1; Size 1 1/2 cm long","","https://www.flickr.com/photos/25459876@N04/18264971694","Joellen mcGann; Denis Antoine"
45913,580,"Q.44.2.5.","Blue faïence scarab. Hawk-headed lion.","TA.OC.23-24.0344","23/344","","","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18264971694","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45914,433,"Q.44.4","Fragment of glass. Yellow, white and green of black","TA.OC.23-24.0345","23/345","None given","British Museum","23.11.23; Scale 1/1; Size 3 cm long","","https://www.flickr.com/photos/25459876@N04/18887497685","Joellen mcGann; Denis Antoine"
45914,580,"Q.44.4.","Fragment of glass. Yellow, white and green of black.","TA.OC.23-24.0345","23/345","","B.M.","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18887497685","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45915,433,"Q.44.2","Two blue faience necklace pendants. Figure of Bes holding symbols","TA.OC.23-24.0346","23/346","None given","Brooklyn, San Diego","23.11.23; Size 1 1/2 cm long","No drawing","https://www.flickr.com/photos/25459876@N04/18860857866","Joellen mcGann; Denis Antoine"
45915,580,"Q.44.2.","Two faïence necklace pendants. Figureof Bes holding cymbals.","TA.OC.23-24.0346","23/346","","Brooklyn[;]San Diego","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18860857866","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45916,433,"Q.44.2","Limestone bowl. Broken into two parts.","TA.OC.23-24.0347","23/347","None given","Toledo","23.11.23; Scale 9 1/2 cm diameter","","https://www.flickr.com/photos/25459876@N04/18264970784","Joellen mcGann; Denis Antoine"
45916,580,"Q.44.2.","Limestone bowl. Broken into two parts.","TA.OC.23-24.0347","23/347","","Toledo","23. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18264970784","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45917,433,"Q.44.4.8","Figure of Akhenaten","TA.OC.23-24.0348","23/348","None given","None given","24.11.23; Size 17 cm long","No drawing","https://www.flickr.com/photos/25459876@N04/18266868963","Joellen mcGann; Denis Antoine"
45917,580,"Q.44.4.8.","Figure of Akhenaten.","TA.OC.23-24.0348","23/348","","","24. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18266868963","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45918,433,"Q.44.4.10","Fragment of an alabaster bowl","TA.OC.23-24.0349","23/349","None given","Bristol","24.11.23; Scale 1/1; Size 5 x 5 cm","","https://www.flickr.com/photos/25459876@N04/18890326571","Joellen mcGann; Denis Antoine"
45918,580,"Q.44.4.10.","Fragment of an alabaster bowl.","TA.OC.23-24.0349","23/349","","Bristol","24. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18890326571","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45919,433,"Q.44.4.11","Clay mould for finger ring, with bezel","TA.OC.23-24.0350","23/350","None given","Horniman Museum","24.11.23; Scale 1/1; Size 4 cm diameter","","https://www.flickr.com/photos/25459876@N04/18266868113","Joellen mcGann; Denis Antoine"
45919,580,"Q.44.4.11.","Clay mould for finger ring, with bezel.","TA.OC.23-24.0350","23/350","","Horniman Museum","24. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18266868113","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45920,433,"Q.44.4.8","Blue faience ""bunch of grapes""","TA.OC.23-24.0351","23/351","None given","None given","24.11.23; Scale 1/1; Size 4 1/4 cm long","","https://www.flickr.com/photos/25459876@N04/18887495235","Joellen mcGann; Denis Antoine"
45920,580,"Q.44.4.8.","Blue faïence ""bunch of grapes"".","TA.OC.23-24.0351","23/351","","","24. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18887495235","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45921,433,"Q.44.4.E","Bronze knife","TA.OC.23-24.0352","23/352","None given","None given","24.11.23; Size 22 cm long","","https://www.flickr.com/photos/25459876@N04/18887494765","Joellen mcGann; Denis Antoine"
45921,580,"Q.44.4.6.","Bronze knife.","TA.OC.23-24.0352","23/352","","","24. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18887494765","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45922,433,"Q.44.4.6","Limestone fragment, Ureas, from a statue (?)","TA.OC.23-24.0353","23/353","None given","Paisley","24.11.23; Scale 1/1; Size 6 cm high","","https://www.flickr.com/photos/25459876@N04/18266866793","Joellen mcGann; Denis Antoine"
45922,580,"Q.44.4.6.","Limestone fragment. Uraeus, from a statue (?)","TA.OC.23-24.0353","23/353","","Paisley","24. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18266866793","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45923,433,"Q.44.4","Terra-cotta animal figure","TA.OC.23-24.0354","23/354","None given","Bristol","24.11.23; Scale 1/1; Size 4 1/2 cm long","","https://www.flickr.com/photos/25459876@N04/18887493775","Joellen mcGann; Denis Antoine"
45923,580,"Q.44.4.","Terra-cotta animal figure.","TA.OC.23-24.0354","23/354","","Bristol","24. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18887493775","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45924,433,"Q.44.4","Bronze ""eye"" from vase (?) loop with visible plaster stuck","TA.OC.23-24.0355","23/355","None given","None given","24.1.23","","https://www.flickr.com/photos/25459876@N04/18882291102","Joellen mcGann; Denis Antoine"
45924,580,"Q.44.4.","Bronze ""eye"" from vase (?) Loop with [...] plate [...]","TA.OC.23-24.0355","23/355","","","24. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18882291102","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45925,433,"Q.44.4","Clay mould for cartouche of Akhenaten (?)","TA.OC.23-24.0356","23/356","None given","None given","24.11.23; Scale 1/1; Size 4 cm diameter","","https://www.flickr.com/photos/25459876@N04/18264966744","Joellen mcGann; Denis Antoine"
45925,580,"Q.44.4.","Clay mould for cartouche of Akhenaten (?)","TA.OC.23-24.0356","23/356","","","24. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18264966744","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
45926,433,"Q.44.4","Fragment of green faience ring bezel. Nefertiti (?)","TA.OC.23-24.0357","23/357","None given","British Museum","24.11.23; Scale 1/1; Size 1 cm","","https://www.flickr.com/photos/25459876@N04/18861249736","Joellen mcGann; Denis Antoine"
45926,580,"Q.44.4.","Fragment of green faïence ring bezel. Nefertiti (?).","TA.OC.23-24.0357","23/357","","B.M.","24. 11. 23.","","https://www.flickr.com/photos/25459876@N04/18861249736","Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
