"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
39822,1012,"Mound B. Square D.16.Q.X.","Chalcedony arrowhead","AW.OC.48-49.0764","764","","","AW/48-49","","https://www.flickr.com/photos/25459876@N04/18113735752","A Paull; Jenell Diegor; Denis Antoine"
39822,1013,"D.16.0.X ","Chalcedony Arrowhead","AW.OC.48-49.0764","764","","","Mound B. Square","","https://www.flickr.com/photos/25459876@N04/18113735752","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39823,580,"Mound B. Square D.16.Q. Surface.","Chalcedony arrow head","AW.OC.48-49.0765","765","","","","","https://www.flickr.com/photos/25459876@N04/18090880396","A Paull; Jenell Diegor; Denis Antoine"
39823,1012,"Mound B. Square D.16.Q.","Chalcedony arrowhead","AW.OC.48-49.0765","O.765","","","Found on surface. AW/48-49","","https://www.flickr.com/photos/25459876@N04/18090880396","A Paull; Jenell Diegor; Denis Antoine"
39823,1013,"D.16.0 Surface","Clacedony arrowhead","AW.OC.48-49.0765","","","","Mound B. Square","","https://www.flickr.com/photos/25459876@N04/18090880396","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39824,580,"Mound B. D.16.Q & P.X.","Stone artefact","AW.OC.48-49.0766","766","","","B","","https://www.flickr.com/photos/25459876@N04/18118396041","A Paull; Jenell Diegor; Denis Antoine"
39824,1012,"Mound B.D.16.Q+P.X","Stone artefact","AW.OC.48-49.0766","766","","Birmingham","AW/48-49","","https://www.flickr.com/photos/25459876@N04/18118396041","A Paull; Jenell Diegor; Denis Antoine"
39824,1013,"D.16.Q.P.X","Stone artefact","AW.OC.48-49.0766","766","","","Mound B","","https://www.flickr.com/photos/25459876@N04/18118396041","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39825,580,"D.16.Q & P. Mound B.X","Stone Chisel","AW.OC.48-49.0767","767","","","","","https://www.flickr.com/photos/25459876@N04/17929445358","A Paull; Jenell Diegor; Denis Antoine"
39825,1012,"D.16.Q+P. Mound B.X","Stone Chisel","AW.OC.48-49.0767","767","","","AW/48-49","","https://www.flickr.com/photos/25459876@N04/17929445358","A Paull; Jenell Diegor; Denis Antoine"
39825,1013,"D.16.Q.P","Stone chisel","AW.OC.48-49.0767","767","","","Mound B. X.","","https://www.flickr.com/photos/25459876@N04/17929445358","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39826,580,"Mound B. D.16. Q & P - Surface.","Stone Artefact","AW.OC.48-49.0768","768","","","B","","https://www.flickr.com/photos/25459876@N04/17494746434","A Paull; Jenell Diegor; Denis Antoine"
39826,1012,"Mound B.D.16.Q+P","Stone artefact","AW.OC.48-49.0768","768","","Birmingham","Found on surface.AW/48-49","","https://www.flickr.com/photos/25459876@N04/17494746434","A Paull; Jenell Diegor; Denis Antoine"
39826,1013,"D.16.Q.P","Stone Artefact","AW.OC.48-49.0768","768","","","Mound B. Surface","","https://www.flickr.com/photos/25459876@N04/17494746434","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39827,580,"Mound B. Square D.16.W. & R. X","Stone artefact","AW.OC.48-49.0769","769","","","B","","https://www.flickr.com/photos/25459876@N04/17496797873","A Paull; Jenell Diegor; Denis Antoine"
39827,1012,"Mound B. Square D.16.W+R.X","Stone artefact","AW.OC.48-49.0769","769","","Birmingham","AW/48-49","","https://www.flickr.com/photos/25459876@N04/17496797873","A Paull; Jenell Diegor; Denis Antoine"
39827,1013,"D.16.W.4.R.X","Stone Artefact","AW.OC.48-49.0769","769","","","Mound B. Square","","https://www.flickr.com/photos/25459876@N04/17496797873","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39828,580,"Mound B. Square D 16 W and R - Surface","Stone Artifact","AW.OC.48-49.0770","770","","","B","","https://www.flickr.com/photos/25459876@N04/18118393351","A Paull; Jenell Diegor; Denis Antoine"
39828,1012,"Mound B. Square D.16.W+R","Stone artifact","AW.OC.48-49.0770","O.770","","Birmingham","Found on surface. AW/48-49","","https://www.flickr.com/photos/25459876@N04/18118393351","A Paull; Jenell Diegor; Denis Antoine"
39828,1013,"D.16.W. and R Surface","Stone Artefact","AW.OC.48-49.0770","770","","","Mound B. Square","","https://www.flickr.com/photos/25459876@N04/18118393351","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39829,580,"Mound B Square D 16 W & R. Surface.","Stone artifact","AW.OC.48-49.0771","771","","","B","","https://www.flickr.com/photos/25459876@N04/17929442368","A Paull; Jenell Diegor; Denis Antoine"
39829,1012,"Mound B. Square D.16.W+R.","Stone artifact","AW.OC.48-49.0771","O.771","","Birmingham","Found on surface. AW/48-49","","https://www.flickr.com/photos/25459876@N04/17929442368","A Paull; Jenell Diegor; Denis Antoine"
